id,Danceability
17819,6
17820,5
17821,4
17822,4
17823,5
17824,4
17825,6
17826,4
17827,5
17828,5
17829,6
17830,4
17831,4
17832,6
17833,2
17834,4
17835,5
17836,3
17837,3
17838,5
17839,3
17840,3
17841,6
17842,4
17843,6
17844,5
17845,7
17846,7
17847,6
17848,6
17849,8
17850,6
17851,5
17852,4
17853,6
17854,7
17855,4
17856,6
17857,6
17858,4
17859,8
17860,7
17861,4
17862,3
17863,3
17864,5
17865,6
17866,6
17867,3
17868,4
17869,4
17870,5
17871,5
17872,6
17873,4
17874,5
17875,4
17876,4
17877,4
17878,5
17879,4
17880,4
17881,3
17882,4
17883,4
17884,5
17885,4
17886,3
17887,5
17888,5
17889,5
17890,4
17891,5
17892,3
17893,3
17894,4
17895,6
17896,6
17897,4
17898,7
17899,3
17900,5
17901,6
17902,4
17903,5
17904,3
17905,6
17906,5
17907,5
17908,4
17909,4
17910,6
17911,4
17912,4
17913,4
17914,2
17915,6
17916,4
17917,6
17918,5
17919,3
17920,4
17921,2
17922,3
17923,5
17924,6
17925,3
17926,2
17927,5
17928,4
17929,5
17930,3
17931,3
17932,6
17933,5
17934,7
17935,5
17936,5
17937,5
17938,4
17939,4
17940,4
17941,7
17942,6
17943,6
17944,2
17945,4
17946,4
17947,4
17948,4
17949,5
17950,4
17951,3
17952,6
17953,2
17954,4
17955,5
17956,6
17957,6
17958,7
17959,6
17960,3
17961,5
17962,4
17963,6
17964,7
17965,7
17966,7
17967,4
17968,7
17969,6
17970,7
17971,5
17972,4
17973,7
17974,5
17975,5
17976,5
17977,5
17978,4
17979,5
17980,6
17981,5
17982,4
17983,5
17984,7
17985,6
17986,5
17987,5
17988,6
17989,6
17990,6
17991,6
17992,5
17993,7
17994,3
17995,4
17996,6
17997,5
17998,6
17999,5
18000,6
18001,5
18002,5
18003,4
18004,5
18005,3
18006,4
18007,4
18008,5
18009,4
18010,5
18011,7
18012,4
18013,6
18014,3
18015,5
18016,4
18017,5
18018,4
18019,6
18020,5
18021,4
18022,5
18023,4
18024,5
18025,5
18026,4
18027,6
18028,4
18029,1
18030,0
18031,1
18032,0
18033,1
18034,3
18035,0
18036,3
18037,0
18038,5
18039,5
18040,5
18041,6
18042,3
18043,4
18044,4
18045,4
18046,3
18047,5
18048,3
18049,4
18050,5
18051,5
18052,4
18053,5
18054,3
18055,5
18056,5
18057,4
18058,5
18059,4
18060,5
18061,4
18062,6
18063,5
18064,2
18065,5
18066,5
18067,5
18068,6
18069,4
18070,6
18071,4
18072,4
18073,4
18074,6
18075,4
18076,3
18077,5
18078,5
18079,3
18080,3
18081,5
18082,5
18083,4
18084,4
18085,5
18086,6
18087,4
18088,6
18089,9
18090,8
18091,2
18092,4
18093,3
18094,4
18095,6
18096,4
18097,4
18098,4
18099,3
18100,5
18101,3
18102,5
18103,4
18104,6
18105,5
18106,4
18107,6
18108,3
18109,4
18110,6
18111,5
18112,5
18113,5
18114,5
18115,3
18116,5
18117,6
18118,5
18119,5
18120,5
18121,4
18122,5
18123,3
18124,6
18125,5
18126,2
18127,6
18128,6
18129,3
18130,5
18131,4
18132,5
18133,3
18134,4
18135,3
18136,5
18137,5
18138,5
18139,5
18140,2
18141,5
18142,3
18143,3
18144,4
18145,5
18146,6
18147,4
18148,3
18149,3
18150,7
18151,5
18152,8
18153,8
18154,6
18155,6
18156,7
18157,6
18158,4
18159,7
18160,6
18161,5
18162,6
18163,5
18164,3
18165,5
18166,3
18167,5
18168,3
18169,5
18170,6
18171,8
18172,6
18173,4
18174,7
18175,5
18176,4
18177,3
18178,4
18179,5
18180,6
18181,5
18182,6
18183,5
18184,6
18185,5
18186,4
18187,4
18188,5
18189,1
18190,3
18191,3
18192,5
18193,2
18194,3
18195,3
18196,5
18197,5
18198,1
18199,2
18200,2
18201,0
18202,2
18203,1
18204,0
18205,1
18206,4
18207,3
18208,4
18209,0
18210,4
18211,8
18212,6
18213,5
18214,8
18215,5
18216,5
18217,6
18218,5
18219,5
18220,9
18221,3
18222,5
18223,7
18224,7
18225,3
18226,4
18227,4
18228,5
18229,7
18230,4
18231,4
18232,4
18233,5
18234,5
18235,4
18236,4
18237,4
18238,3
18239,6
18240,7
18241,5
18242,6
18243,6
18244,5
18245,6
18246,7
18247,5
18248,5
18249,4
18250,5
18251,5
18252,5
18253,5
18254,4
18255,5
18256,4
18257,3
18258,3
18259,6
18260,5
18261,6
18262,3
18263,2
18264,1
18265,6
18266,1
18267,2
18268,2
18269,4
18270,4
18271,4
18272,4
18273,3
18274,4
18275,3
18276,2
18277,4
18278,3
18279,5
18280,7
18281,4
18282,4
18283,4
18284,3
18285,5
18286,2
18287,5
18288,3
18289,5
18290,5
18291,7
18292,6
18293,5
18294,2
18295,4
18296,3
18297,7
18298,4
18299,3
18300,5
18301,4
18302,5
18303,4
18304,6
18305,3
18306,5
18307,3
18308,7
18309,7
18310,6
18311,5
18312,4
18313,5
18314,5
18315,5
18316,6
18317,5
18318,3
18319,3
18320,3
18321,3
18322,3
18323,4
18324,3
18325,5
18326,6
18327,6
18328,5
18329,7
18330,5
18331,6
18332,5
18333,3
18334,3
18335,4
18336,4
18337,4
18338,3
18339,4
18340,4
18341,5
18342,3
18343,5
18344,3
18345,4
18346,3
18347,3
18348,2
18349,4
18350,4
18351,5
18352,5
18353,6
18354,5
18355,4
18356,4
18357,4
18358,6
18359,4
18360,6
18361,4
18362,4
18363,6
18364,6
18365,4
18366,6
18367,3
18368,5
18369,4
18370,6
18371,6
18372,3
18373,5
18374,7
18375,7
18376,4
18377,5
18378,5
18379,6
18380,4
18381,6
18382,5
18383,6
18384,3
18385,5
18386,7
18387,7
18388,4
18389,5
18390,6
18391,0
18392,0
18393,1
18394,1
18395,0
18396,1
18397,0
18398,0
18399,3
18400,6
18401,2
18402,2
18403,6
18404,1
18405,5
18406,5
18407,4
18408,6
18409,5
18410,7
18411,3
18412,4
18413,4
18414,5
18415,3
18416,6
18417,6
18418,0
18419,0
18420,0
18421,2
18422,0
18423,0
18424,0
18425,0
18426,1
18427,0
18428,4
18429,4
18430,5
18431,4
18432,4
18433,5
18434,3
18435,3
18436,2
18437,3
18438,3
18439,3
18440,2
18441,5
18442,4
18443,5
18444,3
18445,3
18446,5
18447,4
18448,6
18449,4
18450,4
18451,2
18452,5
18453,4
18454,4
18455,3
18456,5
18457,4
18458,5
18459,2
18460,4
18461,5
18462,5
18463,5
18464,6
18465,6
18466,2
18467,3
18468,4
18469,4
18470,3
18471,5
18472,3
18473,5
18474,2
18475,3
18476,2
18477,4
18478,5
18479,4
18480,4
18481,4
18482,2
18483,4
18484,7
18485,7
18486,4
18487,4
18488,3
18489,5
18490,5
18491,4
18492,4
18493,2
18494,4
18495,3
18496,5
18497,3
18498,3
18499,5
18500,2
18501,5
18502,5
18503,5
18504,4
18505,6
18506,5
18507,4
18508,6
18509,6
18510,5
18511,6
18512,5
18513,5
18514,5
18515,6
18516,4
18517,3
18518,4
18519,4
18520,5
18521,5
18522,2
18523,4
18524,5
18525,4
18526,5
18527,5
18528,6
18529,4
18530,5
18531,3
18532,6
18533,4
18534,4
18535,3
18536,4
18537,4
18538,6
18539,5
18540,2
18541,3
18542,3
18543,5
18544,3
18545,3
18546,5
18547,5
18548,3
18549,6
18550,4
18551,2
18552,4
18553,3
18554,3
18555,3
18556,3
18557,3
18558,3
18559,3
18560,5
18561,2
18562,5
18563,4
18564,4
18565,6
18566,5
18567,6
18568,4
18569,4
18570,6
18571,6
18572,5
18573,5
18574,4
18575,4
18576,2
18577,3
18578,4
18579,6
18580,6
18581,3
18582,3
18583,6
18584,2
18585,6
18586,1
18587,5
18588,4
18589,3
18590,2
18591,6
18592,3
18593,4
18594,3
18595,4
18596,3
18597,3
18598,3
18599,3
18600,4
18601,5
18602,6
18603,4
18604,7
18605,7
18606,5
18607,6
18608,6
18609,4
18610,4
18611,3
18612,5
18613,3
18614,5
18615,4
18616,3
18617,4
18618,5
18619,4
18620,3
18621,4
18622,3
18623,4
18624,4
18625,5
18626,2
18627,3
18628,2
18629,2
18630,5
18631,3
18632,2
18633,3
18634,6
18635,3
18636,5
18637,2
18638,4
18639,4
18640,3
18641,4
18642,5
18643,2
18644,5
18645,4
18646,5
18647,3
18648,3
18649,3
18650,3
18651,3
18652,4
18653,5
18654,6
18655,6
18656,6
18657,4
18658,6
18659,5
18660,5
18661,5
18662,5
18663,6
18664,5
18665,4
18666,5
18667,5
18668,6
18669,4
18670,3
18671,5
18672,3
18673,5
18674,3
18675,4
18676,1
18677,2
18678,5
18679,4
18680,4
18681,2
18682,4
18683,4
18684,5
18685,5
18686,5
18687,6
18688,4
18689,4
18690,5
18691,6
18692,5
18693,3
18694,6
18695,4
18696,5
18697,3
18698,3
18699,2
18700,5
18701,4
18702,6
18703,4
18704,3
18705,3
18706,5
18707,4
18708,6
18709,3
18710,3
18711,4
18712,4
18713,3
18714,6
18715,5
18716,6
18717,5
18718,7
18719,4
18720,3
18721,5
18722,4
18723,4
18724,6
18725,6
18726,5
18727,6
18728,5
18729,6
18730,7
18731,6
18732,4
18733,7
18734,5
18735,3
18736,3
18737,4
18738,4
18739,4
18740,6
18741,4
18742,5
18743,4
18744,4
18745,1
18746,4
18747,2
18748,5
18749,4
18750,4
18751,4
18752,2
18753,2
18754,0
18755,2
18756,2
18757,4
18758,0
18759,4
18760,6
18761,5
18762,6
18763,4
18764,4
18765,4
18766,3
18767,5
18768,5
18769,5
18770,6
18771,6
18772,5
18773,5
18774,3
18775,1
18776,2
18777,6
18778,6
18779,5
18780,6
18781,5
18782,5
18783,4
18784,3
18785,3
18786,5
18787,6
18788,5
18789,6
18790,6
18791,6
18792,7
18793,5
18794,7
18795,4
18796,7
18797,5
18798,6
18799,4
18800,4
18801,4
18802,5
18803,4
18804,7
18805,4
18806,4
18807,3
18808,3
18809,4
18810,2
18811,4
18812,3
18813,4
18814,3
18815,5
18816,5
18817,4
18818,4
18819,4
18820,2
18821,4
18822,4
18823,4
18824,5
18825,4
18826,4
18827,4
18828,7
18829,4
18830,6
18831,4
18832,3
18833,5
18834,5
18835,5
18836,5
18837,7
18838,6
18839,6
18840,7
18841,6
18842,3
18843,6
18844,4
18845,0
18846,0
18847,0
18848,1
18849,0
18850,1
18851,0
18852,0
18853,0
18854,0
18855,3
18856,4
18857,4
18858,4
18859,2
18860,3
18861,3
18862,3
18863,3
18864,3
18865,6
18866,4
18867,4
18868,2
18869,7
18870,7
18871,4
18872,7
18873,6
18874,7
18875,4
18876,7
18877,4
18878,4
18879,4
18880,6
18881,4
18882,4
18883,3
18884,5
18885,5
18886,6
18887,6
18888,6
18889,3
18890,2
18891,6
18892,6
18893,5
18894,2
18895,3
18896,5
18897,5
18898,3
18899,3
18900,5
18901,4
18902,4
18903,4
18904,4
18905,5
18906,0
18907,0
18908,0
18909,1
18910,2
18911,1
18912,1
18913,0
18914,0
18915,2
18916,4
18917,6
18918,6
18919,5
18920,6
18921,5
18922,4
18923,6
18924,4
18925,5
18926,3
18927,3
18928,3
18929,2
18930,4
18931,4
18932,5
18933,4
18934,5
18935,5
18936,5
18937,4
18938,6
18939,5
18940,5
18941,5
18942,4
18943,6
18944,5
18945,5
18946,4
18947,7
18948,7
18949,6
18950,3
18951,7
18952,6
18953,4
18954,5
18955,6
18956,6
18957,4
18958,4
18959,5
18960,5
18961,4
18962,5
18963,5
18964,5
18965,4
18966,4
18967,5
18968,4
18969,2
18970,2
18971,4
18972,6
18973,7
18974,4
18975,5
18976,8
18977,8
18978,9
18979,3
18980,4
18981,5
18982,4
18983,2
18984,4
18985,6
18986,5
18987,5
18988,5
18989,7
18990,4
18991,5
18992,3
18993,8
18994,8
18995,9
18996,9
18997,4
18998,8
18999,9
19000,6
19001,3
19002,4
19003,5
19004,5
19005,4
19006,5
19007,5
19008,3
19009,7
19010,4
19011,4
19012,5
19013,5
19014,4
19015,2
19016,4
19017,5
19018,4
19019,5
19020,3
19021,3
19022,5
19023,3
19024,6
19025,3
19026,5
19027,3
19028,5
19029,6
19030,5
19031,5
19032,3
19033,5
19034,5
19035,3
19036,4
19037,3
19038,3
19039,4
19040,3
19041,3
19042,4
19043,1
19044,4
19045,5
19046,3
19047,5
19048,2
19049,4
19050,1
19051,2
19052,3
19053,2
19054,3
19055,3
19056,3
19057,5
19058,6
19059,6
19060,3
19061,6
19062,5
19063,7
19064,5
19065,3
19066,4
19067,6
19068,3
19069,4
19070,3
19071,4
19072,3
19073,0
19074,3
19075,6
19076,5
19077,3
19078,0
19079,1
19080,4
19081,0
19082,2
19083,3
19084,6
19085,4
19086,3
19087,2
19088,5
19089,5
19090,5
19091,4
19092,4
19093,4
19094,3
19095,3
19096,3
19097,3
19098,4
19099,5
19100,5
19101,5
19102,3
19103,2
19104,7
19105,2
19106,4
19107,2
19108,1
19109,3
19110,5
19111,2
19112,3
19113,3
19114,4
19115,3
19116,3
19117,3
19118,4
19119,3
19120,4
19121,4
19122,3
19123,4
19124,4
19125,4
19126,2
19127,3
19128,2
19129,4
19130,5
19131,4
19132,4
19133,5
19134,3
19135,7
19136,4
19137,2
19138,1
19139,2
19140,3
19141,5
19142,2
19143,2
19144,0
19145,7
19146,5
19147,4
19148,6
19149,4
19150,6
19151,6
19152,4
19153,6
19154,7
19155,5
19156,4
19157,6
19158,5
19159,6
19160,4
19161,5
19162,6
19163,5
19164,0
19165,1
19166,1
19167,0
19168,3
19169,2
19170,5
19171,5
19172,4
19173,5
19174,4
19175,3
19176,5
19177,6
19178,3
19179,3
19180,5
19181,5
19182,4
19183,6
19184,3
19185,2
19186,4
19187,4
19188,6
19189,5
19190,6
19191,2
19192,4
19193,4
19194,5
19195,6
19196,1
19197,5
19198,4
19199,5
19200,6
19201,6
19202,4
19203,4
19204,4
19205,5
19206,5
19207,5
19208,5
19209,3
19210,4
19211,4
19212,3
19213,5
19214,4
19215,3
19216,3
19217,7
19218,4
19219,6
19220,3
19221,3
19222,4
19223,4
19224,5
19225,4
19226,4
19227,6
19228,3
19229,4
19230,4
19231,3
19232,5
19233,6
19234,3
19235,4
19236,3
19237,4
19238,4
19239,4
19240,4
19241,4
19242,3
19243,5
19244,5
19245,2
19246,5
19247,4
19248,4
19249,4
19250,5
19251,3
19252,1
19253,5
19254,3
19255,6
19256,5
19257,3
19258,2
19259,6
19260,5
19261,5
19262,7
19263,4
19264,5
19265,5
19266,4
19267,4
19268,7
19269,3
19270,6
19271,4
19272,5
19273,5
19274,5
19275,5
19276,3
19277,2
19278,5
19279,5
19280,4
19281,7
19282,2
19283,5
19284,5
19285,5
19286,6
19287,6
19288,5
19289,4
19290,3
19291,6
19292,6
19293,4
19294,4
19295,5
19296,3
19297,5
19298,4
19299,4
19300,3
19301,1
19302,5
19303,5
19304,6
19305,6
19306,3
19307,1
19308,5
19309,6
19310,3
19311,1
19312,5
19313,8
19314,5
19315,4
19316,4
19317,4
19318,4
19319,1
19320,6
19321,4
19322,5
19323,3
19324,5
19325,5
19326,4
19327,6
19328,5
19329,3
19330,5
19331,5
19332,3
19333,3
19334,6
19335,6
19336,5
19337,4
19338,5
19339,4
19340,5
19341,6
19342,5
19343,4
19344,2
19345,3
19346,4
19347,4
19348,4
19349,5
19350,5
19351,5
19352,4
19353,4
19354,6
19355,5
19356,4
19357,4
19358,5
19359,6
19360,2
19361,3
19362,6
19363,6
19364,3
19365,6
19366,4
19367,2
19368,3
19369,5
19370,4
19371,5
19372,5
19373,5
19374,4
19375,5
19376,4
19377,5
19378,1
19379,7
19380,2
19381,6
19382,4
19383,4
19384,3
19385,5
19386,5
19387,5
19388,5
19389,4
19390,4
19391,5
19392,4
19393,5
19394,1
19395,4
19396,5
19397,4
19398,4
19399,5
19400,4
19401,3
19402,4
19403,5
19404,1
19405,5
19406,5
19407,4
19408,6
19409,3
19410,5
19411,4
19412,4
19413,5
19414,4
19415,4
19416,4
19417,4
19418,5
19419,7
19420,5
19421,4
19422,5
19423,4
19424,2
19425,5
19426,3
19427,5
19428,3
19429,5
19430,6
19431,5
19432,4
19433,6
19434,5
19435,4
19436,4
19437,2
19438,6
19439,5
19440,4
19441,4
19442,3
19443,5
19444,5
19445,4
19446,6
19447,5
19448,4
19449,6
19450,5
19451,3
19452,4
19453,3
19454,3
19455,3
19456,4
19457,4
19458,4
19459,4
19460,3
19461,6
19462,5
19463,5
19464,6
19465,7
19466,4
19467,5
19468,3
19469,5
19470,3
19471,4
19472,6
19473,3
19474,6
19475,7
19476,4
19477,5
19478,6
19479,3
19480,3
19481,5
19482,2
19483,7
19484,6
19485,4
19486,5
19487,3
19488,4
19489,3
19490,5
19491,4
19492,5
19493,4
19494,4
19495,4
19496,5
19497,5
19498,7
19499,2
19500,3
19501,6
19502,3
19503,2
19504,2
19505,5
19506,7
19507,4
19508,2
19509,3
19510,5
19511,6
19512,5
19513,5
19514,5
19515,7
19516,4
19517,4
19518,4
19519,5
19520,5
19521,3
19522,5
19523,5
19524,4
19525,4
19526,5
19527,6
19528,5
19529,5
19530,5
19531,4
19532,4
19533,4
19534,5
19535,3
19536,3
19537,4
19538,2
19539,7
19540,6
19541,4
19542,2
19543,2
19544,4
19545,4
19546,4
19547,2
19548,6
19549,4
19550,4
19551,2
19552,3
19553,1
19554,5
19555,3
19556,6
19557,5
19558,4
19559,4
19560,5
19561,5
19562,3
19563,3
19564,6
19565,5
19566,4
19567,4
19568,3
19569,5
19570,6
19571,5
19572,3
19573,6
19574,3
19575,5
19576,6
19577,4
19578,3
19579,3
19580,5
19581,4
19582,6
19583,6
19584,4
19585,2
19586,5
19587,4
19588,8
19589,7
19590,4
19591,5
19592,3
19593,5
19594,7
19595,6
19596,2
19597,0
19598,3
19599,4
19600,4
19601,6
19602,1
19603,7
19604,5
19605,7
19606,7
19607,7
19608,8
19609,6
19610,5
19611,3
19612,5
19613,5
19614,3
19615,5
19616,6
19617,4
19618,6
19619,5
19620,3
19621,5
19622,3
19623,3
19624,6
19625,6
19626,5
19627,4
19628,5
19629,4
19630,2
19631,6
19632,6
19633,5
19634,4
19635,4
19636,5
19637,5
19638,6
19639,6
19640,4
19641,5
19642,4
19643,4
19644,6
19645,5
19646,4
19647,4
19648,7
19649,3
19650,6
19651,3
19652,3
19653,3
19654,6
19655,5
19656,3
19657,4
19658,3
19659,4
19660,4
19661,5
19662,6
19663,6
19664,4
19665,6
19666,4
19667,6
19668,5
19669,3
19670,4
19671,6
19672,3
19673,3
19674,5
19675,5
19676,6
19677,5
19678,5
19679,5
19680,5
19681,4
19682,4
19683,6
19684,6
19685,2
19686,5
19687,2
19688,3
19689,4
19690,7
19691,5
19692,5
19693,5
19694,0
19695,5
19696,4
19697,3
19698,6
19699,4
19700,5
19701,3
19702,4
19703,4
19704,5
19705,5
19706,5
19707,4
19708,4
19709,4
19710,5
19711,6
19712,4
19713,5
19714,5
19715,6
19716,1
19717,6
19718,4
19719,4
19720,7
19721,6
19722,4
19723,3
19724,6
19725,6
19726,4
19727,3
19728,5
19729,4
19730,4
19731,5
19732,5
19733,3
19734,2
19735,3
19736,2
19737,5
19738,3
19739,7
19740,5
19741,6
19742,5
19743,5
19744,5
19745,3
19746,6
19747,6
19748,5
19749,6
19750,5
19751,6
19752,6
19753,7
19754,4
19755,6
19756,5
19757,5
19758,3
19759,4
19760,4
19761,2
19762,4
19763,5
19764,6
19765,4
19766,6
19767,4
19768,4
19769,4
19770,4
19771,5
19772,3
19773,7
19774,3
19775,6
19776,3
19777,5
19778,1
19779,5
19780,7
19781,6
19782,5
19783,4
19784,3
19785,4
19786,3
19787,5
19788,1
19789,7
19790,2
19791,6
19792,5
19793,7
19794,1
19795,6
19796,6
19797,5
19798,5
19799,7
19800,5
19801,3
19802,2
19803,3
19804,4
19805,2
19806,4
19807,6
19808,5
19809,5
19810,5
19811,3
19812,2
19813,5
19814,3
19815,5
19816,6
19817,5
19818,6
19819,7
19820,4
19821,3
19822,3
19823,4
19824,5
19825,4
19826,4
19827,5
19828,5
19829,3
19830,5
19831,4
19832,4
19833,4
19834,5
19835,1
19836,3
19837,7
19838,4
19839,4
19840,5
19841,4
19842,2
19843,4
19844,3
19845,6
19846,6
19847,6
19848,6
19849,4
19850,3
19851,4
19852,3
19853,3
19854,4
19855,4
19856,4
19857,3
19858,1
19859,4
19860,4
19861,3
19862,4
19863,5
19864,5
19865,6
19866,5
19867,5
19868,6
19869,5
19870,4
19871,2
19872,4
19873,4
19874,5
19875,7
19876,3
19877,3
19878,3
19879,8
19880,7
19881,5
19882,3
19883,5
19884,5
19885,3
19886,4
19887,0
19888,3
19889,6
19890,4
19891,4
19892,6
19893,4
19894,5
19895,6
19896,4
19897,3
19898,3
19899,2
19900,5
19901,5
19902,5
19903,4
19904,5
19905,4
19906,5
19907,6
19908,5
19909,5
19910,2
19911,2
19912,3
19913,5
19914,7
19915,1
19916,4
19917,3
19918,7
19919,4
19920,6
19921,5
19922,6
19923,5
19924,5
19925,3
19926,5
19927,4
19928,2
19929,5
19930,5
19931,4
19932,4
19933,2
19934,7
19935,6
19936,6
19937,3
19938,4
19939,5
19940,4
19941,4
19942,3
19943,5
19944,5
19945,2
19946,5
19947,5
19948,5
19949,5
19950,5
19951,2
19952,4
19953,4
19954,4
19955,4
19956,4
19957,5
19958,5
19959,5
19960,7
19961,5
19962,4
19963,5
19964,4
19965,6
19966,2
